created_at,Temperature,Humidity,PM 2.5,PM 10
2025-02-15T00:17:19+00:00,22.99,53.26,107.6,243.5
2025-02-15T00:17:40+00:00,22.97,53.31,109.5,252.2
2025-02-15T00:17:59+00:00,22.97,53.3,112.3,263.5
2025-02-15T00:18:19+00:00,22.95,53.3,110.7,258.3
2025-02-15T00:18:39+00:00,22.96,53.28,106,245.7
2025-02-15T00:18:58+00:00,22.96,53.31,105.7,250.6
2025-02-15T00:19:18+00:00,22.94,53.29,110.9,261.8
2025-02-15T00:19:38+00:00,22.96,53.25,117.7,277.7
2025-02-15T00:19:57+00:00,22.94,53.24,117.8,279.2
2025-02-15T00:20:17+00:00,22.95,53.22,116.2,262.8
2025-02-15T00:20:37+00:00,22.95,53.21,116.6,264.4
2025-02-15T00:20:56+00:00,22.95,53.17,116.5,273
2025-02-15T00:21:16+00:00,22.97,53.12,118.9,275.4
2025-02-15T00:21:36+00:00,22.96,53.09,120.7,275.4
2025-02-15T00:21:55+00:00,22.97,53.07,120.5,272.9
2025-02-15T00:22:15+00:00,22.97,53.04,116.6,268
2025-02-15T00:22:35+00:00,22.95,53,123,275.5
2025-02-15T00:22:54+00:00,22.94,52.96,126.7,285.6
2025-02-15T00:23:14+00:00,22.94,52.95,130.6,300.3
2025-02-15T00:23:34+00:00,22.95,52.93,131.9,301.9
2025-02-15T00:23:53+00:00,22.97,52.93,137,315.9
2025-02-15T00:24:13+00:00,22.95,52.91,136.8,316.1
2025-02-15T00:24:33+00:00,22.94,52.84,142.2,318.1
2025-02-15T00:24:52+00:00,22.94,52.79,143.9,329.6
2025-02-15T00:25:12+00:00,22.96,52.76,140.2,319.7
2025-02-15T00:25:32+00:00,22.95,52.72,138.4,313.8
2025-02-15T00:25:51+00:00,22.95,52.7,139.2,310.8
2025-02-15T00:26:11+00:00,22.96,52.65,139.7,312.6
2025-02-15T00:26:31+00:00,22.94,52.63,138.9,308.3
2025-02-15T00:26:50+00:00,22.94,52.57,140.9,323.4
2025-02-15T00:27:10+00:00,22.95,52.48,138.9,311.7
2025-02-15T00:27:30+00:00,22.94,52.42,138.1,308.3
2025-02-15T00:27:50+00:00,22.95,52.37,134.9,308.1
2025-02-15T00:28:09+00:00,22.94,52.29,131.5,302.9
2025-02-15T00:28:29+00:00,22.97,52.23,126.6,293.3
2025-02-15T00:28:49+00:00,22.97,52.19,126.7,290
2025-02-15T00:29:08+00:00,22.97,52.15,126.5,275.9
2025-02-15T00:29:28+00:00,22.96,52.08,123.7,283.2
2025-02-15T00:29:48+00:00,22.99,52.01,119.8,277.1
2025-02-15T00:30:07+00:00,22.97,52.01,120.3,274.2
2025-02-15T00:30:27+00:00,22.96,51.98,123.2,277
2025-02-15T00:30:47+00:00,22.96,51.98,123.9,283.1
2025-02-15T00:31:07+00:00,22.97,51.97,123.2,279.3
2025-02-15T00:31:26+00:00,22.98,51.84,119.7,268.3
2025-02-15T00:31:46+00:00,22.98,51.76,120.4,270.9
2025-02-15T00:32:06+00:00,22.98,51.69,111.1,257.8
2025-02-15T00:32:25+00:00,22.99,51.68,113.9,268.4
2025-02-15T00:32:45+00:00,22.99,51.67,117.6,263.8
2025-02-15T00:33:05+00:00,22.99,51.64,116.6,269.2
2025-02-15T00:33:25+00:00,23,51.6,113.7,272.5
2025-02-15T00:33:44+00:00,22.99,51.54,113,270.4
2025-02-15T00:34:04+00:00,23,51.55,111.4,261.1
2025-02-15T00:34:24+00:00,22.99,51.53,113.5,259.5
2025-02-15T00:34:43+00:00,22.97,51.5,110,262.4
2025-02-15T00:35:03+00:00,22.99,51.47,107.7,257.5
2025-02-15T00:35:23+00:00,23.01,51.44,109.5,255.2
2025-02-15T00:35:42+00:00,23,51.39,108.7,252.5
2025-02-15T00:36:02+00:00,23,51.36,106.8,245.5
2025-02-15T00:36:22+00:00,23.01,51.34,106.3,243.7
2025-02-15T00:36:41+00:00,22.99,51.31,102.4,240.8
2025-02-15T00:37:01+00:00,23.03,51.29,102.2,237
2025-02-15T00:37:21+00:00,23.04,51.29,103.5,231.8
2025-02-15T00:37:40+00:00,23.03,51.3,104.5,235.4
2025-02-15T00:38:00+00:00,23.03,51.32,104.6,240
2025-02-15T00:38:20+00:00,23.04,51.33,104,238.7
2025-02-15T00:38:40+00:00,23.03,51.34,100.8,230.5
2025-02-15T00:38:59+00:00,23.04,51.34,98.9,229.1
2025-02-15T00:39:19+00:00,23.06,51.29,96.9,219.4
2025-02-15T00:39:39+00:00,23.03,51.25,95.6,208.9
2025-02-15T00:39:59+00:00,23.05,51.27,95.5,213.9
2025-02-15T00:40:18+00:00,23.06,51.21,96.6,211.7
2025-02-15T00:40:38+00:00,23.05,51.18,92.5,209.7
2025-02-15T00:40:58+00:00,23.09,51.14,92.4,210.1
2025-02-15T00:41:17+00:00,23.07,51.09,94.6,221
2025-02-15T00:41:37+00:00,23.08,51.09,93.5,218.5
2025-02-15T00:41:57+00:00,23.08,51.04,90.6,195.5
2025-02-15T00:42:16+00:00,23.08,51.03,93.2,203.9
2025-02-15T00:42:36+00:00,23.09,51,90.7,203.5
2025-02-15T00:42:56+00:00,23.08,51.01,90.6,198.5
2025-02-15T00:43:15+00:00,23.09,50.99,92.6,200.3
2025-02-15T00:43:35+00:00,23.07,51.05,92.4,203.9
2025-02-15T00:43:55+00:00,23.09,51,91,214.7
2025-02-15T00:44:14+00:00,23.09,50.99,94.8,224
2025-02-15T00:44:34+00:00,23.09,50.99,92.4,223.9
2025-02-15T00:44:54+00:00,23.08,50.95,87.4,215.3
2025-02-15T00:45:13+00:00,23.09,50.96,94.6,227.3
2025-02-15T00:45:33+00:00,23.09,50.96,98.1,240
2025-02-15T00:45:53+00:00,23.07,50.98,97.3,235.3
2025-02-15T00:46:12+00:00,23.08,50.98,93.4,220.5
2025-02-15T00:46:32+00:00,23.08,50.95,95.6,215.7
2025-02-15T00:46:52+00:00,23.07,50.95,98.7,227.5
2025-02-15T00:47:11+00:00,23.08,50.99,98.3,224.9
2025-02-15T00:47:31+00:00,23.08,50.99,96.2,221
2025-02-15T00:47:51+00:00,23.08,50.99,96.8,228.7
2025-02-15T00:48:10+00:00,23.08,51.02,98.3,218.4
2025-02-15T00:48:30+00:00,23.03,51.03,95.8,224.7
2025-02-15T00:48:50+00:00,23.05,51.02,96.1,227.2
2025-02-15T00:49:10+00:00,23.05,51.06,99.3,227
2025-02-15T00:49:29+00:00,23.04,51.05,97.8,217.4
2025-02-15T00:49:49+00:00,23.05,51.06,94.5,207.4
2025-02-15T00:50:09+00:00,23.04,51.04,96.2,212.4
2025-02-15T00:50:28+00:00,23.03,51.03,96.9,220.9
2025-02-15T00:50:48+00:00,23.03,50.98,95.8,220.5
2025-02-15T00:51:08+00:00,23,50.89,94.1,215
2025-02-15T00:51:27+00:00,23.02,50.97,95.1,219
2025-02-15T00:51:47+00:00,23,51,98.8,227.7
2025-02-15T00:52:07+00:00,23.01,51.04,95.5,226.6
2025-02-15T00:52:27+00:00,22.97,51.09,98.8,223.1
2025-02-15T00:52:46+00:00,22.98,51.09,99.9,223.4
2025-02-15T00:53:06+00:00,22.99,51.06,98.2,228.6
2025-02-15T00:53:26+00:00,23,51,97.6,222.3
2025-02-15T00:53:45+00:00,22.99,50.96,97.5,217.1
2025-02-15T00:54:05+00:00,23,50.95,100,232.1
2025-02-15T00:54:25+00:00,23,50.99,104,235.3
2025-02-15T00:54:44+00:00,23,51.04,101,228.6
2025-02-15T00:55:04+00:00,22.99,51.04,98.3,233.7
2025-02-15T00:55:24+00:00,22.99,51.05,100.6,234.9
2025-02-15T00:55:43+00:00,22.99,51.07,102.4,230.3
2025-02-15T00:56:03+00:00,23,51.05,100.4,225.4
2025-02-15T00:56:23+00:00,23.01,51.07,94.4,222.7
2025-02-15T00:56:43+00:00,23.02,51.07,95.3,229
2025-02-15T00:57:02+00:00,22.99,51.08,98.8,232.4
2025-02-15T00:57:22+00:00,22.98,51.1,96.3,224.8
2025-02-15T00:57:42+00:00,22.99,51.08,98.2,221.6
2025-02-15T00:58:01+00:00,22.98,51.09,101.8,229.7
2025-02-15T00:58:21+00:00,22.99,51.09,103.7,236.4
2025-02-15T00:58:41+00:00,22.96,51.04,100.8,234.9
2025-02-15T00:59:00+00:00,22.95,51.05,101.7,236.6
2025-02-15T00:59:20+00:00,22.94,51.02,102.5,250.1
2025-02-15T00:59:40+00:00,22.94,51.03,104.5,259.3
2025-02-15T00:59:59+00:00,22.93,51.07,102.5,257.5
2025-02-15T01:00:19+00:00,22.92,51.04,108.4,265.7
2025-02-15T01:00:39+00:00,22.94,51.06,106.4,272
2025-02-15T01:00:58+00:00,22.95,51.05,104.3,264.3
2025-02-15T01:01:18+00:00,22.94,51.09,104.7,252.5
2025-02-15T01:01:38+00:00,22.91,51.11,105.6,249.2
2025-02-15T01:01:57+00:00,22.91,51.18,104.8,245.8
2025-02-15T01:02:17+00:00,22.89,51.19,107.7,254.1
2025-02-15T01:02:37+00:00,22.89,51.17,104.7,237.9
2025-02-15T01:02:56+00:00,22.91,51.19,103.1,229.9
2025-02-15T01:03:16+00:00,22.88,51.24,106.2,232.2
2025-02-15T01:03:36+00:00,22.88,51.29,107,239.3
2025-02-15T01:03:55+00:00,22.87,51.32,109.6,242.9
2025-02-15T01:04:15+00:00,22.85,51.35,111.9,247.8
2025-02-15T01:04:35+00:00,22.86,51.39,110,245.8
2025-02-15T01:04:55+00:00,22.85,51.4,113.3,261.8
2025-02-15T01:05:14+00:00,22.85,51.41,118.3,258.9
2025-02-15T01:05:34+00:00,22.84,51.43,117,265.2
2025-02-15T01:05:54+00:00,22.84,51.46,116.5,265.3
2025-02-15T01:06:13+00:00,22.82,51.47,115,269.8
2025-02-15T01:06:33+00:00,22.81,51.46,113.1,255.1
2025-02-15T01:06:53+00:00,22.82,51.47,109.4,248.9
2025-02-15T01:07:12+00:00,22.81,51.47,107.9,270.6
2025-02-15T01:07:32+00:00,22.8,51.47,107.3,268.6
2025-02-15T01:07:52+00:00,22.81,51.44,109.2,265.8
2025-02-15T01:08:11+00:00,22.79,51.44,113.2,269
2025-02-15T01:08:31+00:00,22.81,51.42,110.9,253.8
2025-02-15T01:08:51+00:00,22.79,51.43,108.1,248.9
2025-02-15T01:09:11+00:00,22.79,51.43,104.1,237.5
2025-02-15T01:09:30+00:00,22.79,51.46,102.8,238.5
2025-02-15T01:09:50+00:00,22.76,51.41,98.7,222.6
2025-02-15T01:10:09+00:00,22.74,51.39,100.4,221.3
2025-02-15T01:10:29+00:00,22.75,51.44,104.4,232.9
2025-02-15T01:10:49+00:00,22.75,51.41,104.1,237.7
2025-02-15T01:11:08+00:00,22.75,51.42,102.5,228.5
2025-02-15T01:11:28+00:00,22.74,51.42,102,228.8
2025-02-15T01:11:48+00:00,22.75,51.46,100.7,221.9
2025-02-15T01:12:07+00:00,22.74,51.46,101.5,228.5
2025-02-15T01:12:27+00:00,22.74,51.45,100.6,226.4
2025-02-15T01:12:47+00:00,22.76,51.46,101.4,223.4
2025-02-15T01:13:06+00:00,22.77,51.43,104.9,220.9
2025-02-15T01:13:26+00:00,22.75,51.37,101.5,218.6
2025-02-15T01:13:46+00:00,22.74,51.42,100.7,209.3
2025-02-15T01:14:05+00:00,22.76,51.41,100.5,210.2
2025-02-15T01:14:25+00:00,22.73,51.42,100.6,216.7
2025-02-15T01:14:45+00:00,22.75,51.4,102.6,223.2
2025-02-15T01:15:04+00:00,22.72,51.37,102.6,222.3
2025-02-15T01:15:24+00:00,22.74,51.36,102.1,215.8
2025-02-15T01:15:43+00:00,22.75,51.35,104.5,223.8
2025-02-15T01:16:03+00:00,22.76,51.34,102.5,227.4
2025-02-15T01:16:23+00:00,22.74,51.32,99.3,218.9
2025-02-15T01:16:43+00:00,22.74,51.28,103.7,226
2025-02-15T01:17:02+00:00,22.74,51.3,103.9,223.6
2025-02-15T01:17:22+00:00,22.72,51.3,101.2,231.3
2025-02-15T01:17:42+00:00,22.72,51.3,104.7,237.3
2025-02-15T01:18:01+00:00,22.72,51.34,104.4,237.1
2025-02-15T01:18:21+00:00,22.72,51.31,104.9,232.6
2025-02-15T01:18:41+00:00,22.73,51.31,103.8,230.2
2025-02-15T01:19:00+00:00,22.73,51.28,103.6,233.9
2025-02-15T01:19:20+00:00,22.73,51.29,105.9,242.8
2025-02-15T01:19:40+00:00,22.72,51.32,104.9,244.2
2025-02-15T01:19:59+00:00,22.73,51.33,103.3,235.6
2025-02-15T01:20:19+00:00,22.74,51.36,107.3,244.6
2025-02-15T01:20:39+00:00,22.73,51.33,112.9,247.4
2025-02-15T01:20:58+00:00,22.73,51.33,116.5,252.4
2025-02-15T01:21:18+00:00,22.73,51.38,117.1,259.1
2025-02-15T01:21:38+00:00,22.74,51.4,115.4,246.3
2025-02-15T01:21:57+00:00,22.75,51.38,120,268.5
2025-02-15T01:22:17+00:00,22.75,51.34,118.6,269.3
2025-02-15T01:22:37+00:00,22.75,51.31,119.7,264.2
2025-02-15T01:22:57+00:00,22.76,51.32,114.9,258
2025-02-15T01:23:16+00:00,22.76,51.33,110.4,255.3
2025-02-15T01:23:36+00:00,22.76,51.34,106.3,241.1
2025-02-15T01:23:56+00:00,22.78,51.31,112,246.3
2025-02-15T01:24:15+00:00,22.78,51.29,117.4,261.1
2025-02-15T01:24:35+00:00,22.77,51.27,114.6,270.3
2025-02-15T01:24:54+00:00,22.78,51.27,109.7,258.2
2025-02-15T01:25:14+00:00,22.79,51.26,106.8,255.4
2025-02-15T01:25:34+00:00,22.81,51.24,109.9,255.8
2025-02-15T01:25:53+00:00,22.82,51.19,108.7,247.4
2025-02-15T01:26:13+00:00,22.81,51.19,110,253.9
2025-02-15T01:26:33+00:00,22.85,51.23,111.2,253.4
2025-02-15T01:26:52+00:00,22.86,51.14,110.1,257.6
2025-02-15T01:27:12+00:00,22.85,51.07,110.3,270.2
2025-02-15T01:27:32+00:00,22.85,51.02,111.3,269.4
2025-02-15T01:27:51+00:00,22.86,50.95,111.2,261.6
2025-02-15T01:28:11+00:00,22.87,50.97,109.2,258.8
2025-02-15T01:28:31+00:00,22.87,50.91,111.6,255.4
2025-02-15T01:28:50+00:00,22.9,50.88,107.2,242.1
2025-02-15T01:29:10+00:00,22.89,50.91,105.1,251.4
2025-02-15T01:29:30+00:00,22.89,50.86,107.2,247.6
2025-02-15T01:29:49+00:00,22.91,50.84,104.8,249.4
2025-02-15T01:30:09+00:00,22.94,50.79,107.9,243.9
2025-02-15T01:30:29+00:00,22.93,50.72,109.3,258.5
2025-02-15T01:30:48+00:00,22.96,50.72,109.5,259.1
2025-02-15T01:31:08+00:00,22.95,50.75,105.7,251
2025-02-15T01:31:28+00:00,22.96,50.56,104.1,234.1
2025-02-15T01:31:47+00:00,22.96,50.48,103.9,228
2025-02-15T01:32:07+00:00,22.96,50.44,105.2,229.8
2025-02-15T01:32:27+00:00,22.98,50.36,106.6,236
2025-02-15T01:32:46+00:00,22.97,50.39,103.8,242.4
2025-02-15T01:33:06+00:00,22.99,50.44,106.2,238.9
2025-02-15T01:33:26+00:00,23,50.46,107.4,245.2
2025-02-15T01:33:45+00:00,23.02,50.45,104.6,245.3
2025-02-15T01:34:05+00:00,23.01,50.49,105.1,256.6
2025-02-15T01:34:25+00:00,23.02,50.5,103.3,240.6
2025-02-15T01:34:44+00:00,23.05,50.46,102,232.6
2025-02-15T01:35:04+00:00,23.04,50.48,102.2,235.7
2025-02-15T01:35:24+00:00,23.06,50.42,101.1,237.6
2025-02-15T01:35:43+00:00,23.07,50.36,99.6,231.1
2025-02-15T01:36:03+00:00,23.08,50.28,98.3,218.1
2025-02-15T01:36:23+00:00,23.1,50.21,100.9,227.3
2025-02-15T01:36:42+00:00,23.08,50.21,103.6,239
2025-02-15T01:37:02+00:00,23.08,50.24,104.1,238.4
2025-02-15T01:37:22+00:00,23.11,50.24,99.9,233.7
2025-02-15T01:37:41+00:00,23.1,50.24,97.3,224.7
2025-02-15T01:38:01+00:00,23.12,50.21,98.5,222.6
2025-02-15T01:38:20+00:00,23.11,50.17,95.4,219
2025-02-15T01:38:40+00:00,23.13,50,91.4,208
2025-02-15T01:39:00+00:00,23.12,49.85,93.6,221.1
2025-02-15T01:39:19+00:00,23.12,49.83,98.2,232.7
2025-02-15T01:39:39+00:00,23.11,49.81,99.9,225.4
2025-02-15T01:39:59+00:00,23.12,49.82,99.7,222.6
2025-02-15T01:40:18+00:00,23.14,49.75,99.7,228
2025-02-15T01:40:38+00:00,23.14,49.78,104.4,263.6
2025-02-15T01:40:58+00:00,23.15,49.82,109.4,285.2
2025-02-15T01:41:17+00:00,23.14,49.87,108.4,283.1
2025-02-15T01:41:37+00:00,23.15,49.94,108.3,283.8
2025-02-15T01:41:57+00:00,23.15,50.05,109.3,275.8
2025-02-15T01:42:17+00:00,23.17,50.09,108.1,283.2
2025-02-15T01:42:36+00:00,23.17,50.13,109.3,294.2
2025-02-15T01:42:56+00:00,23.16,50.2,112.7,288.1
2025-02-15T01:43:15+00:00,23.19,50.2,111.4,286.5
2025-02-15T01:43:35+00:00,23.17,50.21,110,284.2
2025-02-15T01:43:55+00:00,23.18,50.26,108.6,280.2
2025-02-15T01:44:14+00:00,23.17,50.25,110,274.4
2025-02-15T01:44:34+00:00,23.17,50.25,106.8,278.1
2025-02-15T01:44:54+00:00,23.17,50.27,107.9,280.5
2025-02-15T01:45:13+00:00,23.13,50.31,110,272.4
2025-02-15T01:45:33+00:00,23.16,50.23,113.4,264.6
2025-02-15T01:45:53+00:00,23.14,50.2,111.9,249.9
2025-02-15T01:46:13+00:00,23.16,50.24,111.2,252.5
2025-02-15T01:46:32+00:00,23.18,50.26,105.8,245.2
2025-02-15T01:46:52+00:00,23.21,50.22,105.2,251.3
2025-02-15T01:47:12+00:00,23.21,50.22,108.8,252.9
2025-02-15T01:47:31+00:00,23.22,50.14,105.2,246.9
2025-02-15T01:47:51+00:00,23.23,50.13,108.8,256.1
2025-02-15T01:48:11+00:00,23.23,50.13,114.8,269.6
2025-02-15T01:48:30+00:00,23.2,50.06,112.3,262.1
2025-02-15T01:48:50+00:00,23.22,49.97,112.2,256.4
2025-02-15T01:49:10+00:00,23.25,49.96,114.1,258.6
2025-02-15T01:49:29+00:00,23.27,49.94,114.4,269.4
2025-02-15T01:49:49+00:00,23.29,49.83,115.1,281.1
2025-02-15T01:50:09+00:00,23.3,49.81,111.6,281.7
2025-02-15T01:50:28+00:00,23.31,49.8,115.3,281.1
2025-02-15T01:50:48+00:00,23.31,49.78,113.6,268.1
2025-02-15T01:51:08+00:00,23.3,49.82,111.6,266.8
2025-02-15T01:51:28+00:00,23.32,49.84,114.7,281.3
2025-02-15T01:51:47+00:00,23.32,49.84,119.3,275
2025-02-15T01:52:07+00:00,23.32,49.86,113.4,257.7
2025-02-15T01:52:27+00:00,23.33,49.89,114.7,259.6
2025-02-15T01:52:46+00:00,23.33,49.85,113.7,268.7
2025-02-15T01:53:06+00:00,23.35,49.8,114.8,262.1
2025-02-15T01:53:26+00:00,23.35,49.81,118,263.2
2025-02-15T01:53:45+00:00,23.33,49.85,116.3,268.3
2025-02-15T01:54:05+00:00,23.35,49.85,114.5,278.9
2025-02-15T01:54:25+00:00,23.34,49.85,116.1,271.9
2025-02-15T01:54:44+00:00,23.35,49.81,113.5,260.6
2025-02-15T01:55:04+00:00,23.35,49.87,116.3,284.3
2025-02-15T01:55:24+00:00,23.36,49.86,120.7,290.2
2025-02-15T01:55:44+00:00,23.35,49.88,119.3,284.4
2025-02-15T01:56:03+00:00,23.36,49.85,113.4,262.3
2025-02-15T01:56:23+00:00,23.36,49.87,111.9,265.2
2025-02-15T01:56:43+00:00,23.36,49.82,112,263.7
2025-02-15T01:57:02+00:00,23.36,49.73,112,254.8
2025-02-15T01:57:22+00:00,23.37,49.65,109.9,252.8
2025-02-15T01:57:42+00:00,23.39,49.59,111.7,265.3
2025-02-15T01:58:02+00:00,23.38,49.6,111.7,251
2025-02-15T01:58:21+00:00,23.39,49.58,113.3,257.4
2025-02-15T01:58:41+00:00,23.4,49.57,114.3,270.9
2025-02-15T01:59:01+00:00,23.41,49.56,112.4,261.1
2025-02-15T01:59:20+00:00,23.42,49.6,111.1,257.3
2025-02-15T01:59:40+00:00,23.42,49.58,106.5,245.5
2025-02-15T02:00:00+00:00,23.43,49.53,104.3,248.1
2025-02-15T02:00:20+00:00,23.46,49.51,108.1,259.2
2025-02-15T02:00:39+00:00,23.47,49.51,112.7,264.6
2025-02-15T02:01:00+00:00,23.45,49.51,109.6,257.2
2025-02-15T02:01:20+00:00,23.46,49.48,111,256.3
2025-02-15T02:01:39+00:00,23.48,49.51,113.2,259.9
2025-02-15T02:01:59+00:00,23.47,49.5,110.5,251.3
2025-02-15T02:02:19+00:00,23.51,49.47,108.5,255.6
2025-02-15T02:02:39+00:00,23.5,49.48,105,255.9
2025-02-15T02:02:58+00:00,23.5,49.48,106.8,248.2
2025-02-15T02:03:18+00:00,23.52,49.45,107.6,261.7
2025-02-15T02:03:38+00:00,23.55,49.5,108.7,257.1
2025-02-15T02:03:57+00:00,23.53,49.54,108.6,255.4
2025-02-15T02:04:17+00:00,23.56,49.49,105.9,241.2
2025-02-15T02:04:37+00:00,23.57,49.45,107.2,238.4
2025-02-15T02:04:56+00:00,23.57,49.41,107.7,252.7
2025-02-15T02:05:16+00:00,23.58,49.45,109,252.5
2025-02-15T02:05:36+00:00,23.6,49.49,110.5,262.3
2025-02-15T02:05:55+00:00,23.61,49.44,106.5,244.8
2025-02-15T02:06:15+00:00,23.58,49.42,106.4,250.3
2025-02-15T02:06:35+00:00,23.58,49.46,107.4,255.3
2025-02-15T02:06:54+00:00,23.62,49.5,109.9,260.8
2025-02-15T02:07:14+00:00,23.62,49.41,105.9,246.3
2025-02-15T02:07:34+00:00,23.65,49.34,105.1,233.3
2025-02-15T02:07:54+00:00,23.63,49.29,106.8,248.3
2025-02-15T02:08:13+00:00,23.68,49.26,106.3,248.9
2025-02-15T02:08:33+00:00,23.67,49.23,106.9,264.3
2025-02-15T02:08:53+00:00,23.69,49.22,105.6,270
2025-02-15T02:09:13+00:00,23.7,49.25,108,281.6
2025-02-15T02:09:32+00:00,23.69,49.21,105.1,268.1
2025-02-15T02:09:52+00:00,23.69,49.2,106.2,267.7
2025-02-15T02:10:12+00:00,23.7,49.16,106.1,252.9
2025-02-15T02:10:31+00:00,23.72,49.07,105.1,247.7
2025-02-15T02:10:51+00:00,23.73,49.05,101.2,255.5
2025-02-15T02:11:11+00:00,23.74,49.01,109.4,300.6
2025-02-15T02:11:30+00:00,23.73,49,108.6,327
2025-02-15T02:11:50+00:00,23.75,49,108.2,321.1
2025-02-15T02:12:10+00:00,23.76,48.93,105.9,292.6
2025-02-15T02:12:29+00:00,23.75,48.87,103.7,290.8
2025-02-15T02:12:49+00:00,23.77,48.91,107.4,312.7
2025-02-15T02:13:09+00:00,23.77,48.91,109.1,321.5
2025-02-15T02:13:28+00:00,23.78,48.91,109.3,313.7
2025-02-15T02:13:48+00:00,23.8,48.91,108.1,292.7
2025-02-15T02:14:08+00:00,23.8,48.88,103.1,273.5
2025-02-15T02:14:28+00:00,23.82,48.88,105.7,279.3
2025-02-15T02:14:47+00:00,23.81,48.88,105.4,278.6
2025-02-15T02:15:07+00:00,23.85,48.84,102.5,262.1
2025-02-15T02:15:27+00:00,23.86,48.78,101.4,255.4
2025-02-15T02:15:46+00:00,23.86,48.74,103,250.8
2025-02-15T02:16:06+00:00,23.86,48.76,101.4,251.1
2025-02-15T02:16:26+00:00,23.87,48.73,102.1,261.9
2025-02-15T02:16:45+00:00,23.88,48.73,104.7,264.7
2025-02-15T02:17:05+00:00,23.9,48.7,104.2,264.7
2025-02-15T02:17:25+00:00,23.9,48.73,103.2,256.7
2025-02-15T02:17:45+00:00,23.91,48.74,101.9,250.7
2025-02-15T02:18:04+00:00,23.91,48.76,99.3,243.3
2025-02-15T02:18:24+00:00,23.88,48.77,101.4,241.5
2025-02-15T02:18:44+00:00,23.92,48.8,101.8,252.7
2025-02-15T02:19:03+00:00,23.91,48.83,101.4,244.7
2025-02-15T02:19:23+00:00,23.92,48.86,100.8,244.8
2025-02-15T02:19:43+00:00,23.93,48.86,101.1,247.9
2025-02-15T02:20:03+00:00,23.96,48.8,98.6,235.8
2025-02-15T02:20:22+00:00,23.97,48.73,103.7,246.5
2025-02-15T02:20:42+00:00,23.98,48.71,105.4,246
2025-02-15T02:21:02+00:00,23.99,48.75,104.2,238.4
2025-02-15T02:21:21+00:00,24.04,48.72,103,241.6
2025-02-15T02:21:41+00:00,24.03,48.7,103.8,252.9
2025-02-15T02:22:01+00:00,24.04,48.77,105,253.5
2025-02-15T02:22:21+00:00,24.05,48.8,104.9,261.8
2025-02-15T02:22:40+00:00,24.05,48.81,104.2,267.4
2025-02-15T02:23:00+00:00,24.07,48.79,105,277.3
2025-02-15T02:23:20+00:00,24.08,48.81,105.2,265.4
2025-02-15T02:23:39+00:00,24.11,48.78,105.4,270.1
2025-02-15T02:23:59+00:00,24.13,48.75,107.3,307
2025-02-15T02:24:19+00:00,24.15,48.72,103.2,270.6
2025-02-15T02:24:39+00:00,24.16,48.66,103.1,255.4
2025-02-15T02:24:58+00:00,24.17,48.57,99.9,254.5
2025-02-15T02:25:18+00:00,24.19,48.57,100.5,263.1
2025-02-15T02:25:38+00:00,24.19,48.52,101.6,262.4
2025-02-15T02:25:57+00:00,24.18,48.44,101.4,259.2
2025-02-15T02:26:17+00:00,24.19,48.44,100.5,254.9
2025-02-15T02:26:37+00:00,24.19,48.37,100.4,237.8
2025-02-15T02:26:57+00:00,24.21,48.37,99.1,235.4
2025-02-15T02:27:12+00:00,24.2,48.35,100,236.8
2025-02-15T02:27:32+00:00,24.23,48.39,98,241.4
2025-02-15T02:27:52+00:00,24.24,48.37,98.3,244
2025-02-15T02:28:14+00:00,24.28,48.31,100.2,234
2025-02-15T02:28:30+00:00,24.27,48.26,97,234.7
2025-02-15T02:28:50+00:00,24.28,48.25,102.1,316.6
2025-02-15T02:29:10+00:00,24.29,48.22,108.7,396.1
2025-02-15T02:29:30+00:00,24.3,48.18,108.8,393.1
2025-02-15T02:29:49+00:00,24.32,48.1,104.5,344
2025-02-15T02:30:09+00:00,24.32,48.14,106.3,345.9
2025-02-15T02:30:29+00:00,24.33,48.13,109.4,358.1
2025-02-15T02:30:49+00:00,24.37,48.11,106.2,350.3
2025-02-15T02:31:08+00:00,24.37,48.01,102.4,311.3
2025-02-15T02:31:28+00:00,24.39,47.93,98.1,259.9
2025-02-15T02:31:48+00:00,24.41,47.89,98.7,276.4
2025-02-15T02:32:07+00:00,24.41,47.9,99.6,260.4
2025-02-15T02:32:23+00:00,24.42,47.91,95.4,237.7
2025-02-15T02:32:42+00:00,24.49,47.91,94.6,249.9
2025-02-15T02:33:02+00:00,24.49,47.77,96.1,253.2
2025-02-15T02:33:22+00:00,24.49,47.76,96.4,251.3
2025-02-15T02:33:41+00:00,24.48,47.74,93.2,242.6
2025-02-15T02:34:01+00:00,24.52,47.81,96.6,243
2025-02-15T02:34:21+00:00,24.5,47.88,93.5,242.4
2025-02-15T02:34:41+00:00,24.52,47.93,94,236.9
2025-02-15T02:35:01+00:00,24.53,47.85,92.7,239.9
2025-02-15T02:35:22+00:00,24.56,47.86,94.4,231
2025-02-15T02:35:41+00:00,24.59,47.84,100.3,239.8
2025-02-15T02:36:01+00:00,24.6,47.86,101.2,235.4
2025-02-15T02:36:17+00:00,24.62,47.84,101.4,224.2
2025-02-15T02:36:37+00:00,24.62,47.87,98.4,254.5
2025-02-15T02:36:56+00:00,24.64,47.91,99.5,261.7
2025-02-15T02:37:16+00:00,24.65,47.91,101,247.1
2025-02-15T02:37:36+00:00,24.69,47.91,101.6,253.7
